nu,[0](Z)-HFC-1234ze-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1113.997959,0.9028038224982816
1114.058224,0.9028038224982816
1114.118489,0.9006396913204819
1114.178754,0.8963986886173886
1114.239019,0.894249911328866
1114.299284,0.894249911328866
1114.359549,0.8921330485123047
1114.419814,0.8921330485123047
1114.480079,0.894249911328866
1114.540344,0.894249911328866
1114.600609,0.8921330485123047
1114.660874,0.8878965859812132
1114.721139,0.8900033964742777
1114.781404,0.894249911328866
1114.841669,0.894249911328866
1114.901934,0.8921330485123047
1114.962199,0.894249911328866
1115.022464,0.8985166877785018
1115.082729,0.894249911328866
1115.142994,0.885803620708734
1115.203259,0.885803620708734
1115.263524,0.8921330485123047
1115.323789,0.894249911328866
1115.384054,0.8900033964742777
1115.444319,0.8900033964742777
1115.504584,0.894249911328866
1115.564849,0.8921330485123047
1115.625113,0.8878965859812132
1115.685378,0.8878965859812132
1115.745643,0.8900033964742777
1115.805908,0.8836802410937931
1115.866173,0.8732442324605761
1115.926438,0.8732442324605761
1115.986703,0.8815972146628022
1116.046968,0.8815972146628022
1116.107233,0.8732442324605761
1116.167498,0.8690887761141792
1116.227763,0.871177094156111
1116.288028,0.871177094156111
1116.348293,0.871177094156111
1116.408558,0.8732442324605761
1116.468823,0.8794839183176079
1116.529088,0.8753075225738751
1116.589353,0.8670401449381754
1116.649618,0.8670401449381754
1116.709883,0.8732442324605761
1116.770148,0.8753075225738751
1116.830413,0.871177094156111
1116.890678,0.8690887761141792
1116.950943,0.871177094156111
1117.011208,0.8690887761141792
1117.071473,0.8649617436694788
1117.131738,0.8690887761141792
1117.192003,0.871177094156111
1117.252268,0.8670401449381754
1117.312533,0.8608543092189851
1117.372798,0.8649617436694788
1117.433063,0.8732442324605761
1117.493328,0.8732442324605761
1117.553593,0.8649617436694788
1117.613858,0.8608543092189851
1117.674123,0.8670401449381754
1117.734388,0.8670401449381754
1117.794653,0.8649617436694788
1117.854918,0.8649617436694788
1117.915182,0.8690887761141792
1117.975447,0.8670401449381754
1118.035712,0.8567920830748557
1118.095977,0.8547467950890238
1118.156242,0.8629228408061201
1118.216507,0.8670401449381754
1118.276772,0.8629228408061201
1118.337037,0.8588250884715393
1118.397302,0.8588250884715393
1118.457567,0.8608543092189851
1118.517832,0.8608543092189851
1118.578097,0.8608543092189851
1118.638362,0.8588250884715393
1118.698627,0.8527234438030169
1118.758892,0.8486741252343584
1118.819157,0.8506793614179112
1118.879422,0.8567920830748557
1118.939687,0.8547467950890238
1118.999952,0.8486741252343584
1119.060217,0.8486741252343584
1119.120482,0.8527234438030169
1119.180747,0.8547467950890238
1119.241012,0.8506793614179112
1119.301277,0.8506793614179112
1119.361542,0.8486741252343584
1119.421807,0.8466736158284073
1119.482072,0.8466736158284073
1119.542337,0.8466736158284073
1119.602602,0.8486741252343584
1119.662867,0.8446440356208667
1119.723132,0.8426530260122334
1119.783397,0.8446440356208667
1119.843662,0.8406330836502107
1119.903927,0.8326932099756844
1119.964192,0.830697142510813
1120.024457,0.838643142253956
1120.084722,0.8446440356208667
1120.144987,0.8406330836502107
1120.205251,0.8406330836502107
1120.265516,0.8426530260122334
1120.325781,0.8406330836502107
1120.386046,0.830697142510813
1120.446311,0.826752420000196
1120.506576,0.8366411784436737
1120.566841,0.8426530260122334
1120.627106,0.8366411784436737
1120.687371,0.830697142510813
1120.747636,0.8346606866605438
1120.807901,0.8346606866605438
1120.868166,0.8248035848190286
1120.928431,0.8150547419175087
1120.988696,0.8189436507492801
1121.048961,0.8228264297505794
1121.109226,0.8208868489818991
1121.169491,0.8228264297505794
1121.229756,0.830697142510813
1121.290021,0.8326932099756844
1121.350286,0.8208868489818991
1121.410551,0.8169805426594814
1121.470816,0.826752420000196
1121.531081,0.8346606866605438
1121.591346,0.826752420000196
1121.651611,0.8228264297505794
1121.711876,0.8287390087611471
1121.772141,0.830697142510813
1121.832406,0.8169805426594814
1121.892671,0.8054211263739536
1121.952936,0.8111843003049264
1122.013201,0.8189436507492801
1122.073466,0.8169805426594814
1122.133731,0.8111843003049264
1122.193996,0.8169805426594814
1122.254261,0.8189436507492801
1122.314526,0.8111843003049264
1122.374791,0.8054211263739536
1122.435056,0.8092721625662253
1122.49532,0.8150547419175087
1122.555585,0.8092721625662253
1122.61585,0.8073322382164496
1122.676115,0.8150547419175087
1122.73638,0.8189436507492801
1122.796645,0.8111843003049264
1122.85691,0.8034984683734316
1122.917175,0.8054211263739536
1122.97744,0.8092721625662253
1123.037705,0.8073322382164496
1123.09797,0.8073322382164496
1123.158235,0.8111843003049264
1123.2185,0.8111843003049264
1123.278765,0.8015964318070135
1123.33903,0.7996829039116847
1123.399295,0.8054211263739536
1123.45956,0.8054211263739536
1123.519825,0.7921298092735738
1123.58009,0.7902309772411954
1123.640355,0.8054211263739536
1123.70062,0.8111843003049264
1123.760885,0.7996829039116847
1123.82115,0.7902309772411954
1123.881415,0.7940014432829028
1123.94168,0.7977898995256795
1124.001945,0.7883682310399861
1124.06221,0.7808907684995842
1124.122475,0.7902309772411954
1124.18274,0.7940014432829028
1124.243005,0.7808907684995842
1124.30327,0.773515167686245
1124.363535,0.7902309772411954
1124.4238,0.8034984683734316
1124.484065,0.7883682310399861
1124.54433,0.7589267612379279
1124.604595,0.7535348584061794
1124.66486,0.7716686738745262
1124.725124,0.7921298092735738
1124.785389,0.7977898995256795
1124.845654,0.7977898995256795
1124.905919,0.7902309772411954
1124.966184,0.7808907684995842
1125.026449,0.7771825609770174
1125.086714,0.7790500392008415
1125.146979,0.7771825609770174
1125.207244,0.7680042592126795
1125.267509,0.766186244316964
1125.327774,0.773515167686245
1125.388039,0.7771825609770174
1125.448304,0.766186244316964
1125.508569,0.7535348584061794
1125.568834,0.7571378058790437
1125.629099,0.7625478640088931
1125.689364,0.7625478640088931
1125.749629,0.7607503729235882
1125.809894,0.7643496021827525
1125.870159,0.7643496021827525
1125.930424,0.7553228539584155
1125.990689,0.7463952450358817
1126.050954,0.7499565555971617
1126.111219,0.7553228539584155
1126.171484,0.7499565555971617
1126.231749,0.7428508460314368
1126.292014,0.7481887449630005
1126.352279,0.7553228539584155
1126.412544,0.7535348584061794
1126.472809,0.7446358291849047
1126.533074,0.7428508460314368
1126.593339,0.7446358291849047
1126.653604,0.7410997850994281
1126.713869,0.7358345365484773
1126.774134,0.7375731568197001
1126.834399,0.7428508460314368
1126.894664,0.7428508460314368
1126.954929,0.7393454583071478
1127.015193,0.7375731568197001
1127.075458,0.7375731568197001
1127.135723,0.7340706511698801
1127.195988,0.73058477783065
1127.256253,0.7323402870658815
1127.316518,0.7358345365484773
1127.376783,0.7393454583071478
1127.437048,0.7375731568197001
1127.497313,0.7340706511698801
1127.557578,0.7271372716112768
1127.617843,0.721956782437995
1127.678108,0.7202477708423034
1127.738373,0.721956782437995
1127.798638,0.7254014886190487
1127.858903,0.7271372716112768
1127.919168,0.73058477783065
1127.979433,0.73058477783065
1128.039698,0.7254014886190487
1128.099963,0.7202477708423034
1128.160228,0.7185212488474062
1128.220493,0.7168275380649572
1128.280758,0.7134235469099037
1128.341023,0.7100357202507275
1128.401288,0.7117418525191078
1128.461553,0.7151378197270172
1128.521818,0.7100357202507275
1128.582083,0.7034278263103683
1128.642348,0.7051110294417734
1128.702613,0.7100357202507275
1128.762878,0.7134235469099037
1128.823143,0.7082628479638302
1128.883408,0.7051110294417734
1128.943673,0.7034278263103683
1129.003938,0.698381335130006
1129.064203,0.6933779819396093
1129.124468,0.6933779819396093
1129.184733,0.698381335130006
1129.244998,0.7034278263103683
1129.305262,0.7034278263103683
1129.365527,0.6967141967629655
1129.425792,0.6884104738411254
1129.486057,0.6818333539797881
1129.546322,0.6851140213817768
1129.606587,0.6933779819396093
1129.666852,0.6917158701149575
1129.727117,0.6818333539797881
1129.787382,0.6755622309949272
1129.847647,0.6769485540641108
1129.907912,0.6785751817663261
1129.968177,0.6739428257042026
1130.028442,0.6707156515549527
1130.088707,0.6739428257042026
1130.148972,0.6769485540641108
1130.209237,0.6723273023260176
1130.269502,0.6627217898599704
1130.329767,0.6563966653430049
1130.390032,0.6563966653430049
1130.450297,0.6579739092754701
1130.510562,0.6611397760417695
1130.570827,0.6627217898599704
1130.631092,0.6579739092754701
1130.691357,0.6488005035863853
1130.751622,0.6456937234066178
1130.811887,0.6501319088428561
1130.872152,0.6501319088428561
1130.932417,0.6441459165815792
1130.992682,0.6410678355305849
1131.052947,0.6456937234066178
1131.113212,0.6472452494292885
1131.173477,0.642601820038801
1131.233742,0.6395311175245433
1131.294007,0.6441459165815792
1131.354272,0.6456937234066178
1131.414537,0.6364687237851937
1131.474802,0.6288830308923481
1131.535067,0.6288830308923481
1131.595331,0.6288830308923481
1131.655596,0.625877884246454
1131.715861,0.6216052711460289
1131.776126,0.6201152072871398
1131.836391,0.618628715293559
1131.896656,0.6112556468715884
1131.956921,0.608334733495418
1132.017186,0.6141967269218211
1132.077451,0.618628715293559
1132.137716,0.6156725693689657
1132.197981,0.6097964902622841
1132.258246,0.608334733495418
1132.318511,0.6112556468715884
1132.378776,0.6141967269218211
1132.439041,0.6141967269218211
1132.499306,0.6127244222495216
1132.559571,0.6054217235913866
1132.619836,0.6010843529316989
1132.680101,0.6025286878874012
1132.740366,0.6054217235913866
1132.800631,0.5996434802235315
1132.860896,0.5898659330630629
1132.921161,0.5884519522793628
1132.981426,0.5926981686714611
1133.041691,0.5912833114761684
1133.101956,0.5842361566892873
1133.162221,0.5814385427819729
1133.222486,0.5870413609805346
1133.282751,0.5898659330630629
1133.343016,0.585640007412361
1133.403281,0.5800447634834683
1133.463546,0.5772729927569193
1133.523811,0.574508721949023
1133.584076,0.5705867851727089
1133.644341,0.5705867851727089
1133.704606,0.5733321854309914
1133.764871,0.5719578380624858
1133.825135,0.5664989794591433
1133.8854,0.5664989794591433
1133.945665,0.5664989794591433
1134.00593,0.5624348352831587
1134.066195,0.5570668657667246
1134.12646,0.5584054318813906
1134.186725,0.5637862999967916
1134.24699,0.5610922210898884
1134.307255,0.5557370657016157
1134.36752,0.5544048959870308
1134.427785,0.5570668657667246
1134.48805,0.5517501290241545
1134.548315,0.5440576845348026
1134.60858,0.5440576845348026
1134.668845,0.5479835558814271
1134.72911,0.5440576845348026
1134.789375,0.5349992146666562
1134.84964,0.5337220933115426
1134.909905,0.538865109533124
1134.97017,0.5375733839609593
1135.030435,0.5298930951742514
1135.0907,0.5262757310889361
1135.150965,0.528807927006551
1135.21123,0.528807927006551
1135.271495,0.5212528699421826
1135.33176,0.5175185029443259
1135.392025,0.5175185029443259
1135.45229,0.5162779477989005
1135.512555,0.5125792222068567
1135.57282,0.5101247374163699
1135.633085,0.5101247374163699
1135.69335,0.5066423238484896
1135.753615,0.5018068471327118
1135.81388,0.5030126299264072
1135.874145,0.5054278402345421
1135.93441,0.5030126299264072
1135.994675,0.4982068135065424
1136.05494,0.4982068135065424
1136.115204,0.5006039547478435
1136.175469,0.49701752099292856
1136.235734,0.4887422620161072
1136.295999,0.485405817888615
1136.356264,0.4842422407767335
1136.416529,0.48077302583864523
1136.476794,0.4773286650980498
1136.537059,0.4784708449688927
1136.597324,0.4773286650980498
1136.657589,0.4716396680946279
1136.717854,0.4672971164294579
1136.778119,0.47050909012743874
1136.838384,0.47276823500162074
1136.898649,0.46938122229390966
1136.958914,0.46394466051505473
1137.019179,0.46394466051505473
1137.079444,0.46394466051505473
1137.139709,0.45732087545234074
1137.199974,0.44970655901473444
1137.260239,0.44970655901473444
1137.320504,0.45187033941651267
1137.380769,0.4487856048692791
1137.441034,0.44556595316922387
1137.501299,0.44556595316922387
1137.561564,0.443436795656751
1137.621829,0.4371014324283818
1137.682094,0.4350127230197119
1137.742359,0.44025991965121536
1137.802624,0.443436795656751
1137.862889,0.4371014324283818
1137.923154,0.4279153000773825
1137.983419,0.4268938036846276
1138.043684,0.4289435301801411
1138.103949,0.4289435301801411
1138.164214,0.4289435301801411
1138.224479,0.4289435301801411
1138.284744,0.4258704870269656
1138.345009,0.4187798143205132
1138.405273,0.4167786556112573
1138.465538,0.4197860929261956
1138.525803,0.41577958620063626
1138.586068,0.40606582580411926
1138.646333,0.40219026753880527
1138.706598,0.4070415541917648
1138.766863,0.4099828292659151
1138.827128,0.4050964873013714
1138.887393,0.40026838274603144
1138.947658,0.40219026753880527
1139.007923,0.40219026753880527
1139.068188,0.39468393458183665
1139.128453,0.38904899194132
1139.188718,0.39091700693697456
1139.248983,0.39091700693697456
1139.309248,0.3853358451052264
1139.369513,0.37904892216520975
1139.429778,0.3781440769619666
1139.490043,0.37633333465072005
1139.550308,0.3718480410371971
1139.610573,0.3718480410371971
1139.670838,0.3745312630761517
1139.731103,0.37274154811529675
1139.791368,0.3649116534645282
1139.851633,0.3622937254100192
1139.911898,0.3665208022710539
1139.972163,0.3656422070815564
1140.032428,0.35625803260154915
1140.092693,0.35046304961170366
1140.152958,0.3537021868527578
1140.213223,0.35711407872423795
1140.273488,0.3528543194521681
1140.333753,0.34878485785590835
1140.394018,0.34878485785590835
1140.454283,0.34711470211866713
1140.514548,0.3429742182819502
1140.574813,0.34133188678306947
1140.635078,0.3429742182819502
1140.695342,0.340513672504667
1140.755607,0.33337076499090607
1140.815872,0.3301857183320765
1140.876137,0.33337076499090607
1140.936402,0.33257163449510546
1140.996667,0.32781691907063076
1141.056932,0.324684934228402
1141.117197,0.32624716827492173
1141.177462,0.324684934228402
1141.237727,0.3193715884621897
1141.297992,0.3178422781186704
1141.358257,0.3186060157046644
1141.418522,0.31559359023237926
1141.478787,0.3089425319887078
1141.539052,0.3074631611655286
1141.599317,0.31033590612314144
1141.659582,0.3089425319887078
1141.719847,0.3037956522947676
1141.780112,0.3001718905228985
1141.840377,0.3001718905228985
1141.900642,0.2980184147270063
1141.960907,0.29458137449013827
1142.021172,0.293875226907412
1142.081437,0.29458137449013827
1142.141702,0.2903697988180951
1142.201967,0.2856465704528902
1142.262232,0.2862184352679895
1142.322497,0.2882866446209329
1142.382762,0.2842787523044823
1142.443027,0.27820417289019095
1142.503292,0.27820417289019095
1142.563557,0.28021447132488353
1142.623822,0.27687199265067797
1142.684087,0.27106408772249224
1142.744352,0.27041431395237375
1142.804617,0.2730227920279987
1142.864882,0.2684743232392366
1142.925147,0.2628162921002657
1142.985411,0.2640016304256913
1143.045676,0.26718873436930574
1143.105941,0.2646359952720335
1143.166206,0.2584378602011675
1143.226471,0.25784413616707735
1143.286736,0.259681343903531
1143.347001,0.2559943256955462
1143.407266,0.2505993074729113
1143.467531,0.2512014681145792
1143.527796,0.25294075187293324
1143.588061,0.24880147243189463
1143.648326,0.24241600493671883
1143.708591,0.2418349041247734
1143.768856,0.24465652276103175
1143.829121,0.24290132210198517
1143.889386,0.23952439722296998
1143.949651,0.23952439722296998
1144.009916,0.24067687807091295
1144.070181,0.2366672814363214
1144.130446,0.23170274509216127
1144.190711,0.23170274509216127
1144.250976,0.23328369288938433
1144.311241,0.22948904151765148
1144.371506,0.2251248819188205
1144.431771,0.22566583051408473
1144.492036,0.22566583051408473
1144.552301,0.21934707199753312
1144.612566,0.21369617836378035
1144.672831,0.21465997808938847
1144.733096,0.21673063713985175
1144.793361,0.21267289455348304
1144.853626,0.2081492309581816
1144.913891,0.21064100344797576
1144.974156,0.21369617836378035
1145.034421,0.20915074898713648
1145.094686,0.20376253648362366
1145.154951,0.20425215387704013
1145.215215,0.20474294776342764
1145.27548,0.19940845901742782
1145.335745,0.19429065878548815
1145.39601,0.19569459965083963
1145.456275,0.1979778743972552
1145.51654,0.19475751637158503
1145.576805,0.19059586169237006
1145.63707,0.19151292101010275
1145.697335,0.19151292101010275
1145.7576,0.1865977590536118
1145.817865,0.18217272563689074
1145.87813,0.18393000524925757
1145.938395,0.18525908021533122
1145.99866,0.18093815340536176
1146.058925,0.1766473335196391
1146.11919,0.1766473335196391
1146.179455,0.17707179627164651
1146.23972,0.1733400511831387
1146.299985,0.17128952937661712
1146.36025,0.17417408350504887
1146.420515,0.1745402334032425
1146.48078,0.16884063451336623
1146.541045,0.16409660002863
1146.60131,0.16528235915923126
1146.661575,0.16607762158611686
1146.72184,0.1609920973475819
1146.782105,0.15722144338315586
1146.84237,0.15873803724273722
1146.902635,0.15988507549338632
1146.9629,0.15571933916307668
1147.023165,0.15245283644215998
1147.08343,0.1535544579429456
1147.143695,0.1535544579429456
1147.20396,0.14883752563054062
1147.264225,0.14536608415474894
1147.32449,0.14641649690879854
1147.384755,0.14676831851843686
1147.44502,0.1429443336048731
1147.505284,0.14026805618695412
1147.565549,0.14094296133318504
1147.625814,0.13994581038245596
1147.686079,0.13536235300014612
1147.746344,0.13342710236255015
1147.806609,0.13536235300014612
1147.866874,0.13503787288483457
1147.927139,0.13062822076406824
1147.987404,0.12876065314339152
1148.047669,0.13094210500432593
1148.107934,0.13094210500432593
1148.168199,0.126009245215029
1148.228464,0.12277522922811615
1148.288729,0.12366240086386915
1148.348994,0.12307024365396771
1148.409259,0.1187660128625336
1148.469524,0.11622817431145016
1148.529789,0.11763131440611482
1148.590054,0.11763131440611482
1148.650319,0.11406349636370929
1148.710584,0.11189436750579117
1148.770849,0.11216323650154283
1148.831114,0.11085857379421853
1148.891379,0.10669297090750009
1148.951644,0.1049469809169168
1149.011909,0.10646915076200102
1149.072174,0.1057053259455741
1149.132439,0.10176388520892647
1149.192704,0.1000685327723852
1149.252969,0.1010338166361776
1149.313234,0.09982865626068621
1149.373499,0.09541685871978979
1149.433764,0.09363041515927473
1149.494029,0.09473232461696224
1149.554294,0.09385539802710659
1149.614559,0.09054575282041182
1149.674824,0.08949254081712074
1149.735089,0.0903558062531899
1149.795353,0.08800162489134725
1149.855618,0.08370973500052396
1149.915883,0.0825459641149116
1149.976148,0.083910879641545
1150.036413,0.0825459641149116
1150.096678,0.07870882461879054
1150.156943,0.07758353904527676
1150.217208,0.07908753515512398
1150.277473,0.07795683522680134
1150.337738,0.07469067703902561
1150.398003,0.07346839244622812
1150.458268,0.07415483550868725
1150.518533,0.07259204036555714
1150.578798,0.06955065103365927
1150.639063,0.06888615944664139
1150.699328,0.07022155245790376
1150.759593,0.06872103089749011
1150.819858,0.06521276806524627
1150.880123,0.06446067055475149
1150.940388,0.06552654180649313
1151.000653,0.06430615044372295
1151.060918,0.06116990247843893
1151.121183,0.06000664337336179
1151.181448,0.0604402503174684
1151.241713,0.05902465742051749
1151.301978,0.05628090311754521
1151.362243,0.055743191592554905
1151.422508,0.056687587928433876
1151.482773,0.05523270606395449
1151.543038,0.052413032853617106
1151.603303,0.052037014308233154
1151.663568,0.052791768502362044
1151.723833,0.051170094980058194
1151.784098,0.048455956840429186
1151.844363,0.04810832692064925
1151.904628,0.04902622107596566
1151.964893,0.04799300537724611
1152.025158,0.0456523588850575
1152.085422,0.04510780443974633
1152.145687,0.045542924597406984
1152.205952,0.044374069518659055
1152.266217,0.042413015267154686
1152.326482,0.04220992061098874
1152.386747,0.042413015267154686
1152.447012,0.04073368041999151
1152.507277,0.038654193905141014
1152.567542,0.038654193905141014
1152.627807,0.03921091998239292
1152.688072,0.03756809973477616
1152.748337,0.03530961402997696
1152.808602,0.03498625531175859
1152.868867,0.03547950759568302
1152.929132,0.03432092680223053
1152.989397,0.03253626388030311
1153.049662,0.032202860338138066
1153.109927,0.03256881641773942
1153.170192,0.03154626754013758
1153.230457,0.03007082038038045
1153.290722,0.02976268057466979
1153.350987,0.02945769831965653
1153.411252,0.027886850764902344
1153.471517,0.02631016269969967
1153.531782,0.02631016269969967
1153.592047,0.026489681478159235
1153.652312,0.02533673398811122
1153.712577,0.024067329032599977
1153.772842,0.024233967845691113
1153.833107,0.02414929721826378
1153.893372,0.022629520686665423
1153.953637,0.021203267114568717
1154.013902,0.021057468156340988
1154.074167,0.021057468156340988
1154.134432,0.019663326050729405
