nu,[0]3-3-4-4-5-5-6-6-7-7-7-Undecafluoroheptan-1-ol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
685.694792,0.9850951928424373
685.755057,0.9796499157161698
685.815322,0.9389171836399324
685.875587,0.9082015079023195
685.935852,0.9217410054856062
685.996117,0.954645702006081
686.056382,0.9706347888793452
686.116647,0.9599251176600994
686.176912,0.9423646287021452
686.237177,0.9268384504152649
686.297442,0.921708745114974
686.357707,0.9285537600251251
686.417972,0.9388852609983765
686.478237,0.9388852609983765
686.538502,0.9268384504152649
686.598767,0.921708745114974
686.659032,0.9319640854163821
686.719297,0.9336888810925251
686.779562,0.9166083474290697
686.839827,0.8965152280218059
686.900092,0.901504720571756
686.960357,0.9216774075503817
687.020622,0.9405908851327648
687.080887,0.9423325888494499
687.141152,0.9319640854163821
687.201417,0.9166083474290697
687.261682,0.9165771832750507
687.321947,0.9458247318322518
687.382212,0.9688010528374371
687.442477,0.9493307655025219
687.502742,0.8931774550377408
687.563007,0.8704020914696642
687.623272,0.9098204560332674
687.683536,0.9563474409500626
687.743801,0.9475439100866473
687.804066,0.9081388441601981
687.864331,0.9047831294195522
687.924596,0.9405908851327648
687.984861,0.958118321275051
688.045126,0.9233526944225686
688.105391,0.8865923368577893
688.165656,0.8898788047203976
688.225921,0.9250615529073712
688.286186,0.9510553654429199
688.346451,0.94579257433805
688.406716,0.9284906205162111
688.466981,0.916546020180595
688.527246,0.9250615529073712
688.587511,0.9422996077860122
688.647776,0.94579257433805
688.708041,0.9250615529073712
688.768306,0.9047831294195522
688.828571,0.9131610659329527
688.888836,0.9353541980353403
688.949101,0.9336253924072506
689.009366,0.8997754920988111
689.069631,0.8719527869019796
689.129896,0.8800557686957533
689.190161,0.9148519775158808
689.250426,0.9457604179371844
689.310691,0.9492652639395321
689.370956,0.930177361246619
689.431221,0.908107967964395
689.491486,0.904755986332818
689.551751,0.9148208730774237
689.612016,0.9131300189845121
689.672281,0.8865657394866461
689.732546,0.8639244121004965
689.792811,0.8751587329425146
689.853076,0.9047197968171597
689.913341,0.9165139416312665
689.973605,0.9047197968171597
690.03387,0.8964255809814305
690.094135,0.9097576805875789
690.1544,0.9181798431300046
690.214665,0.9114422900799817
690.27493,0.9047197968171597
690.335195,0.9131300189845121
690.39546,0.9215824796662739
690.455725,0.9198800480444282
690.51599,0.9181798431300046
690.576255,0.923288985284644
690.63652,0.9215824796662739
690.696785,0.9063987031857516
690.75705,0.8997125100187628
690.817315,0.9114113015689267
690.87758,0.9283949909073074
690.937845,0.9301141113365755
690.99811,0.9198800480444282
691.058375,0.9063678861537358
691.11864,0.8865036820569173
691.178905,0.871891752343131
691.23917,0.8799677675190158
691.299435,0.9063678861537358
691.3597,0.91814862554604
691.419965,0.9063678861537358
691.48023,0.8996855190483288
691.540495,0.9147577526148624
691.60076,0.9266790479108018
691.661025,0.9198478528061667
691.72129,0.9130670151868582
691.781555,0.9198478528061667
691.84182,0.91814862554604
691.902085,0.8963628333869532
691.96235,0.8881097067353162
692.022615,0.9164516208021678
692.08288,0.9421705215823524
692.143145,0.9249348281554666
692.203409,0.8979956992008827
692.263674,0.9046655152578138
692.323939,0.9318038013785128
692.384204,0.9317721205878425
692.444469,0.9046655152578138
692.504734,0.8930256277760673
692.564999,0.9063361638328642
692.625264,0.9147266513799974
692.685529,0.9046655152578138
692.745794,0.8963359429053108
692.806059,0.8979956992008827
692.866324,0.8979956992008827
692.926589,0.8913750576128389
692.986854,0.8864416289710567
693.047119,0.8880830638437596
693.107384,0.8880830638437596
693.167649,0.8864416289710567
693.227914,0.8996225432661735
693.288179,0.9180852754764799
693.348444,0.9231938914165779
693.408709,0.9163883878218954
693.468974,0.9146955512025565
693.529239,0.9063053489271502
693.589504,0.8897275381816153
693.649769,0.8815355050176386
693.710034,0.8996225432661735
693.770299,0.9265845314683354
693.830564,0.9231625033578698
693.890829,0.9012883854000777
693.951094,0.8946434678659395
694.011359,0.9046021908881245
694.071624,0.9029302238813217
694.131889,0.8831325291525617
694.192154,0.8701932200332864
694.252419,0.8734188987731173
694.312684,0.8718045675272101
694.372949,0.8605874857429029
694.433214,0.8621810461804352
694.493478,0.8864061720150417
694.553743,0.9079526947781089
694.614008,0.9096021253245524
694.674273,0.8979328417019768
694.734538,0.8962732015852793
694.794803,0.9112864467733606
694.855068,0.9317087622378508
694.915333,0.9368931850376033
694.975598,0.9163572311463759
695.035863,0.891312663542624
695.096128,0.8880209002050432
695.156393,0.8995595718921687
695.216658,0.8962732015852793
695.276923,0.8750099686032414
695.337188,0.8685587936218436
695.397453,0.891312663542624
695.457718,0.9112554635608878
695.517983,0.9012252974212048
695.578248,0.8847412938874555
695.638513,0.8929274003596188
695.698778,0.9095711993780354
695.759043,0.9095711993780354
695.819308,0.9045388709509861
695.879573,0.9129419335740636
695.939838,0.9197218422822503
696.000103,0.9045388709509861
696.060368,0.8879942599776425
696.120633,0.8945808450150142
696.180898,0.9045388709509861
696.241163,0.8896385698762865
696.301428,0.8701323086398077
696.361693,0.874974968904496
696.421958,0.8814473558746674
696.482223,0.8685240519649365
696.542488,0.8557645492187835
696.602753,0.8765688733609869
696.663018,0.9078591804666164
696.723283,0.9061811935991814
696.783547,0.891250273839841
696.843812,0.8995325855098096
696.904077,0.9162949209732278
696.964342,0.9011622138583357
697.024607,0.8798181857133514
697.084872,0.9011622138583357
697.145137,0.9350970109957193
697.205402,0.9247766778220909
697.265667,0.8846793641644489
697.325932,0.8814120986855809
697.386197,0.9112235701778006
697.446462,0.9128798556332546
697.506727,0.8830442203151619
697.566992,0.8814120986855809
697.627257,0.9162628512122178
697.687522,0.9247766778220909
697.747787,0.8846793641644489
697.808052,0.858910975274655
697.868317,0.8781568997521098
697.928582,0.9011622138583357
697.988847,0.8862909467024873
698.049112,0.8620948323865788
698.109377,0.862068969929546
698.169642,0.8700714015099773
698.229907,0.8684632574091332
698.290172,0.8716825234310425
698.350437,0.8862909467024873
698.410702,0.8879321025549792
698.470967,0.8716825234310425
698.531232,0.8668580856246353
698.591497,0.8765075156873952
698.651762,0.8684632574091332
698.712027,0.8431672011655789
698.772292,0.8400532468891796
698.832557,0.8700452997594602
698.892822,0.8878965859812132
698.953087,0.8636652736495776
699.013352,0.8385005850374796
699.073616,0.8478343536059207
699.133881,0.865229923375723
699.194146,0.8541315988937666
699.254411,0.8323185823287378
699.314676,0.8385005850374796
699.374941,0.8636307277295545
699.435206,0.865229923375723
699.495471,0.8415835359391426
699.555736,0.8246633801273459
699.616001,0.8261904194564366
699.676266,0.8338347814712743
699.736531,0.8323185823287378
699.796796,0.8261904194564366
699.857061,0.815560232543399
699.917326,0.8050909713985351
699.977591,0.8095716486678869
700.037856,0.8261904194564366
700.098121,0.8353788035970946
700.158386,0.8200991757505208
700.218651,0.7947402080975482
700.278916,0.7874463795979232
700.339181,0.7991552873277282
700.399446,0.8080510837472737
700.459711,0.8035788222378952
700.519976,0.7962038762421912
700.580241,0.8006350930074854
700.640506,0.8170377332991166
700.700771,0.8246303942518627
700.761036,0.8140528408804028
700.821301,0.7991313130287246
700.881566,0.7976542867701709
700.941831,0.8095473618827305
701.002096,0.8170377332991166
701.062361,0.814020279418001
701.122626,0.8035788222378952
701.182891,0.7917734310505148
701.243156,0.778730694154977
701.30342,0.7673133663278215
701.363685,0.7701576845270107
701.42395,0.7816173347152118
701.484215,0.7772913741522988
701.54448,0.7560483120623903
701.604745,0.7491095833187991
701.66501,0.7701345801430424
701.725275,0.7888492823666585
701.78554,0.778730694154977
701.845805,0.7532561020816693
701.90607,0.7463429991973549
701.966335,0.7504742041887501
702.0266,0.7435866325232261
702.086865,0.7286367182906215
702.14713,0.7299640446184825
702.207395,0.743564325258861
702.26766,0.7449411924700663
702.327925,0.7299640446184825
702.38819,0.7259239657600541
702.448455,0.7340192680227294
702.50872,0.7367401698787523
702.568985,0.723243009913581
702.62925,0.7152808615946725
702.689515,0.7259239657600541
702.74978,0.738082257917586
702.810045,0.7299640446184825
702.87031,0.7139588152706308
702.930575,0.7100073193899384
702.99084,0.7165838581299515
703.051105,0.7152594034906978
703.11137,0.7022189703632522
703.171635,0.690534046724041
703.2319,0.684176057824226
703.292165,0.6792744742773653
703.35243,0.6741720052232526
703.412695,0.6804370273279527
703.47296,0.6943285607726888
703.533225,0.698381335130006
703.593489,0.6818333539797881
703.653754,0.6693420928479713
703.714019,0.6818333539797881
703.774284,0.7007808960038515
703.834549,0.6855869131854405
703.894814,0.6450290012621803
703.955079,0.6250210186320031
704.015344,0.6366915268267763
704.075609,0.6437080462510887
704.135874,0.6226691254959231
704.196139,0.6112556468715884
704.256404,0.6342957187065604
704.316669,0.6593307325767599
704.376934,0.642601820038801
704.437199,0.6012887563583091
704.497464,0.5848323815921181
704.557729,0.5980027059749625
704.617994,0.6068764807382988
704.678259,0.6035598933730999
704.738524,0.6035598933730999
704.798789,0.6068764807382988
704.859054,0.5935107216342304
704.919319,0.5731315542785903
704.979584,0.5645592165547388
705.039849,0.5678602098329032
705.100114,0.5666916218595117
705.160379,0.5666916218595117
705.220644,0.5804451324816917
705.280909,0.5902671783054669
705.341174,0.5731315542785903
705.401439,0.5461126531874878
705.461704,0.543128140880579
705.521969,0.5574513745443765
705.582234,0.555353739389068
705.642499,0.5381273698001694
705.702764,0.533172642571139
705.763029,0.5392316624214641
705.823294,0.5351864971643148
705.883558,0.5225053792399968
705.943823,0.5282635352516168
706.004088,0.5461126531874878
706.064353,0.5461126531874878
706.124618,0.5244789423486874
706.184883,0.5082051877809032
706.245148,0.5062928612235048
706.305413,0.5035259645650917
706.365678,0.4988898245968145
706.425943,0.5007741890306459
706.486208,0.49803745198304067
706.546473,0.4799516064781737
706.606738,0.46938122229390966
706.667003,0.48077302583864523
706.727268,0.49075512631567103
706.787533,0.4719604921367441
706.847798,0.4532642455754712
706.908063,0.4660184748693392
706.968328,0.48441175522430324
707.028593,0.4668160481922082
707.088858,0.4392045627788705
707.149123,0.45078715094800564
707.209388,0.48707361848687364
707.269653,0.4879072269065555
707.329918,0.4582593448494903
707.390183,0.45155865642531323
707.450448,0.4745539351774105
707.510713,0.4773286650980498
707.570978,0.45233600564304954
707.631243,0.4466365957139753
707.691508,0.4701845508341831
707.751773,0.4763463801488142
707.812038,0.4540399905082932
707.872303,0.4449559457638649
707.932568,0.4633094915202562
707.992833,0.46426489279824257
708.053098,0.4318918799311194
708.113363,0.4154969521884749
708.173627,0.4399562450864291
708.233892,0.4685792662716028
708.294157,0.4590482291686597
708.354422,0.4359054137973216
708.414687,0.43278249422154574
708.474952,0.4399562450864291
708.535217,0.43844978022996195
708.595482,0.43680430448927915
708.655747,0.44648476508410223
708.716012,0.4540399905082932
708.776277,0.44817118956119395
708.836542,0.4416180105901711
708.896807,0.4423738234240806
708.957072,0.43844978022996195
709.017337,0.42879771417000623
709.077602,0.43278249422154574
709.137867,0.44986398385813015
709.198132,0.45233600564304954
709.258397,0.43278249422154574
709.318662,0.420075845283382
709.378927,0.43041733261490667
709.439192,0.4432860527739699
709.499457,0.43830073264420916
709.559722,0.43115397590418897
709.619987,0.43680430448927915
709.680252,0.44648476508410223
709.740517,0.4432860527739699
709.800782,0.4351606524921239
709.861047,0.4342651442381732
709.921312,0.4342651442381732
709.981577,0.4302667129084776
710.041842,0.42953158554243426
710.102107,0.4359054137973216
710.162372,0.4399562450864291
710.222637,0.4351606524921239
710.282902,0.4342651442381732
710.343167,0.44404472040016546
710.403432,0.4506339093692279
710.463696,0.4399562450864291
710.523961,0.42397957376210976
710.584226,0.4177801256680869
710.644491,0.4186374533863745
710.704756,0.4154969521884749
710.765021,0.4116713261784991
710.825286,0.4154969521884749
710.885551,0.42325095568641263
710.945816,0.4255767377460734
711.006081,0.4186374533863745
711.066346,0.41096386009271985
711.126611,0.4132221240378597
711.186876,0.42397957376210976
711.247141,0.43278249422154574
711.307406,0.4302667129084776
711.367671,0.4223841799759108
711.427936,0.4223841799759108
711.488201,0.43115397590418897
711.548466,0.43830073264420916
711.608731,0.4399562450864291
711.668996,0.44404472040016546
711.729261,0.4506339093692279
711.789526,0.447400997670053
711.849791,0.4342651442381732
711.910056,0.4279153000773825
711.970321,0.43665144973385045
712.030586,0.4448046864578444
712.090851,0.4399562450864291
712.151116,0.43115397590418897
712.211381,0.43115397590418897
712.271646,0.4375518788438638
712.331911,0.4399562450864291
712.392176,0.4392045627788705
712.452441,0.4432860527739699
712.512706,0.44572192854693193
712.572971,0.4392045627788705
712.633236,0.42630935960918326
712.6935,0.42165830361897194
712.753765,0.42630935960918326
712.81403,0.43115397590418897
712.874295,0.4318918799311194
712.93456,0.4318918799311194
712.994825,0.4359054137973216
713.05509,0.44404472040016546
713.115355,0.4506339093692279
713.17562,0.4514051525792612
713.235885,0.44572192854693193
713.29615,0.4407092138703575
713.356415,0.4423738234240806
713.41668,0.4448046864578444
713.476945,0.4423738234240806
713.53721,0.4390508680800392
713.597475,0.4448046864578444
713.65774,0.45732087545234074
713.718005,0.4623606799268047
713.77827,0.4607774995012486
713.838535,0.4590482291686597
713.8988,0.4598338731747215
713.959065,0.4548216112931468
714.01933,0.44404472040016546
714.079595,0.4375518788438638
714.13986,0.4416180105901711
714.200125,0.44724890718769233
714.26039,0.44724890718769233
714.320655,0.44724890718769233
714.38092,0.4538856431520578
714.441185,0.4623606799268047
714.50145,0.46665735771473277
714.561715,0.4649013715897978
714.62198,0.46157071877340977
714.682245,0.46157071877340977
714.74251,0.4623606799268047
714.802775,0.4606208617813395
714.86304,0.45560002159959107
714.923305,0.4538856431520578
714.983569,0.45810356315663
715.043834,0.4606208617813395
715.104099,0.45233600564304954
715.164364,0.4399562450864291
715.224629,0.43740313649268947
715.284894,0.44893821791768274
715.345159,0.4590482291686597
715.405424,0.4598338731747215
715.465689,0.45732087545234074
715.525954,0.456379764126383
715.586219,0.4548216112931468
715.646484,0.45217771574342275
715.706749,0.4590482291686597
715.767014,0.47276823500162074
715.827279,0.4771616292982356
715.887544,0.46586005552069903
715.947809,0.4514051525792612
716.008074,0.44648476508410223
716.068339,0.4480188372581023
716.128604,0.44970655901473444
716.188869,0.4538856431520578
716.249134,0.46157071877340977
716.309399,0.4649013715897978
716.369664,0.456379764126383
716.429929,0.44648476508410223
716.490194,0.4448046864578444
716.550459,0.44893821791768274
716.610724,0.44556595316922387
716.670989,0.43665144973385045
716.731254,0.4318918799311194
716.791519,0.43665144973385045
716.851784,0.44648476508410223
716.912049,0.44893821791768274
716.972314,0.43665144973385045
717.032579,0.420075845283382
717.092844,0.41620805980044623
717.153109,0.42865194772888765
717.213374,0.43665144973385045
717.273638,0.4270389722551389
717.333903,0.41464190946334506
717.394168,0.4169203844467019
717.454433,0.4254320662507876
717.514698,0.4184951408467258
717.574963,0.4039880421894491
717.635228,0.4055098965212784
717.695493,0.4223841799759108
717.755758,0.429385569627462
717.816023,0.4184951408467258
717.876288,0.41012224712755896
717.936553,0.41378862631324453
717.996818,0.41620805980044623
718.057083,0.41012224712755896
718.117348,0.4055098965212784
718.177613,0.4070415541917648
718.237878,0.40927826489863217
718.298143,0.41308165239721895
718.358408,0.4231070748226122
718.418673,0.4270389722551389
718.478938,0.41464190946334506
718.539203,0.40178024261417644
718.599468,0.40634610791013054
718.659733,0.41921137974730416
718.719998,0.4169203844467019
718.780263,0.4055098965212784
718.840528,0.40857899711000883
718.900793,0.4231070748226122
718.961058,0.4231070748226122
719.021323,0.41082415613130757
719.081588,0.4099828292659151
719.141853,0.4223841799759108
719.202118,0.4238312068770125
719.262383,0.41308165239721895
719.322648,0.41237588637354744
719.382913,0.4238312068770125
719.443178,0.4254320662507876
719.503443,0.41237588637354744
719.563707,0.40481706713617643
719.623972,0.40857899711000883
719.684237,0.40857899711000883
719.744502,0.40178024261417644
719.804767,0.40857899711000883
719.865032,0.42630935960918326
719.925297,0.4301204470926865
719.985562,0.41308165239721895
720.045827,0.3995845086904962
720.106092,0.4024678745868246
720.166357,0.4070415541917648
720.226622,0.4055098965212784
720.286887,0.4077422681061917
720.347152,0.41378862631324453
720.407417,0.41223570240480556
720.467682,0.40620797371758455
720.527947,0.41082415613130757
720.588212,0.42151496416482953
720.648477,0.4223841799759108
720.708742,0.41606657311421374
720.769007,0.4199288444641768
720.829272,0.4277698336060576
720.889537,0.42223637138093223
720.949802,0.4099828292659151
721.010067,0.41308165239721895
721.070332,0.4277698336060576
721.130597,0.429385569627462
721.190862,0.42079478950093385
721.251127,0.4238312068770125
721.311392,0.4390508680800392
721.371657,0.4422234418904258
721.431922,0.429385569627462
721.492187,0.4254320662507876
721.552452,0.4350127230197119
721.612717,0.43740313649268947
721.672982,0.4270389722551389
721.733247,0.4247051990660611
721.793511,0.43650301347653464
721.853776,0.44465347857124604
721.914041,0.4398066853896889
721.974306,0.4341175191868131
722.034571,0.43815173572602156
722.094836,0.4470968684073058
722.155101,0.4538856431520578
722.215366,0.456379764126383
722.275631,0.4504807198837307
722.335896,0.4398066853896889
722.396161,0.4357572311491082
722.456426,0.4438937708581057
722.516691,0.4487856048692791
722.576956,0.43815173572602156
722.637221,0.4277698336060576
722.697486,0.4357572311491082
722.757751,0.4480188372581023
722.818016,0.44556595316922387
722.878281,0.4350127230197119
722.938546,0.4405593982077475
722.998811,0.457165412784838
723.059076,0.46394466051505473
723.119341,0.456379764126383
723.179606,0.4504807198837307
723.239871,0.4504807198837307
723.300136,0.452956130659424
723.360401,0.4614091972897476
723.420666,0.47618444990926423
723.480931,0.4832505610022046
723.541196,0.4734163713556015
723.601461,0.46394466051505473
723.661726,0.4690621515590945
723.721991,0.47962055409591015
723.782256,0.48407762640089913
723.842521,0.4904215262666478
723.902786,0.5042162678863518
723.963051,0.5106504365845043
724.023316,0.5023239744601138
724.08358,0.4958261092085644
724.143845,0.5050842661316167
724.20411,0.5136310874058377
724.264375,0.5106504365845043
724.32464,0.5116983437173278
724.384905,0.5278991591365095
724.44517,0.5397873571674243
724.505435,0.5328048803403256
724.5657,0.5269972229496052
724.625965,0.5397873571674243
724.68623,0.554022488554536
724.746495,0.5519377559627949
724.80676,0.5489214093982098
724.867025,0.5622436399442119
724.92729,0.5768748117801519
724.987555,0.5727419572996661
725.04782,0.5622436399442119
725.108085,0.5653331927340454
725.16835,0.5758891987912825
725.228615,0.5800447634834683
725.28888,0.5876463250853746
725.349145,0.606457880400314
725.40941,0.6165166188308663
725.469675,0.6052159151947756
725.52994,0.598618966081589
725.590205,0.6199044039552593
725.65047,0.6552751861832263
725.710735,0.6711786050551154
725.771,0.6638626521988805
725.831265,0.6516940993027796
725.89153,0.6408435010489736
725.951795,0.6291031784767404
726.01206,0.6327752342927936
726.072325,0.660234634711975
726.13259,0.6912456632117451
726.192855,0.6991010384887918
726.25312,0.682536004137098
726.313385,0.6624965027523967
726.373649,0.6552751861832263
726.433914,0.6649988284880101
726.494179,0.6926641702943158
726.554444,0.7160179804331495
726.614709,0.7080149993430815
726.674974,0.682536004137098
726.735239,0.6774158097510887
726.795504,0.7002975239681389
726.855769,0.7186505943129414
726.916034,0.7133522081222116
726.976299,0.714673131184332
727.036564,0.7361142068063493
