nu,[0]Perfluorobut-1-ene-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
676.112662,0.8993796779677823
676.172927,0.8971968385743043
676.233192,0.8885983014252438
676.293456,0.8864416289710567
676.353721,0.8864416289710567
676.413986,0.8864416289710567
676.474251,0.8800557686957533
676.534516,0.8821969046402571
676.594781,0.8864416289710567
676.655046,0.8864416289710567
676.715311,0.8779461673850648
676.775576,0.8716302240486337
676.835841,0.869506038861762
676.896106,0.8632508137965481
676.956371,0.8570320184475012
677.016636,0.859117138647336
677.076901,0.8653510640446446
677.137166,0.8653510640446446
677.197431,0.8611814960180431
677.257696,0.859117138647336
677.317961,0.8611814960180431
677.378226,0.8529025345300837
677.438491,0.838643142253956
677.498756,0.8305808530513136
677.559021,0.8346022624573485
677.619286,0.838643142253956
677.679551,0.8406583030210089
677.739816,0.8427035867105999
677.800081,0.838643142253956
677.860346,0.8266118840346915
677.920611,0.8186652572376042
677.980876,0.8266118840346915
678.041141,0.838643142253956
678.101406,0.83660771346584
678.161671,0.8226289751029447
678.221936,0.8108193494898811
678.282201,0.8088514504363247
678.342466,0.8069125345849786
678.402731,0.8049863163749772
678.462996,0.8127676529576325
678.523261,0.8167028164911012
678.583525,0.8049863163749772
678.64379,0.7838951537785706
678.704055,0.7763824750541957
678.76432,0.7763824750541957
678.824585,0.7726415892115537
678.88485,0.768918728282324
678.945115,0.7782480307657129
679.00538,0.7896069412958283
679.065645,0.7838951537785706
679.12591,0.767083206843572
679.186175,0.7633871281699657
679.24644,0.767083206843572
679.306705,0.7615571958594977
679.36697,0.7506243140400727
679.427235,0.7542359717916887
679.4875,0.7633871281699657
679.547765,0.7597316501205835
679.60803,0.7452243239147724
679.668295,0.7434081931450024
679.72856,0.7506243140400727
679.788825,0.7470075401434964
679.84909,0.734503880644198
679.909355,0.7327431850105461
679.96962,0.7380601157819822
680.029885,0.7309867099796659
680.09015,0.7170211076309502
680.150415,0.7204710822627464
680.21068,0.7327431850105461
680.270945,0.7292125687290453
680.33121,0.7068053282577494
680.391475,0.699821483523935
680.45174,0.7152808615946725
680.512005,0.7222239558715343
680.57227,0.7152808615946725
680.632535,0.7152808615946725
680.6928,0.725720735503205
680.753065,0.725720735503205
680.813329,0.7118628589192887
680.873594,0.7051110294417734
680.933859,0.7101351322102374
680.994124,0.7101351322102374
681.054389,0.6964703894628649
681.114654,0.6848811222096098
681.174919,0.6865268109394582
681.235184,0.6881695723355037
681.295449,0.683239378396919
681.355714,0.6799676877198824
681.415979,0.6816015700449367
681.476244,0.6783445054217263
681.536509,0.675096253836148
681.596774,0.6799676877198824
681.657039,0.6865268109394582
681.717304,0.6848811222096098
681.777569,0.6783445054217263
681.837834,0.6799676877198824
681.898099,0.683239378396919
681.958364,0.6767184306789213
682.018629,0.6702597199462108
682.078894,0.6767184306789213
682.139159,0.6783445054217263
682.199424,0.6622712922294193
682.259689,0.6479122554853506
682.319954,0.6654511814739664
682.380219,0.6865268109394582
682.440484,0.675096253836148
682.500749,0.651023199952976
682.561014,0.6541556231140867
682.621279,0.6767184306789213
682.681544,0.6799676877198824
682.741809,0.6654511814739664
682.802074,0.6606837469444323
682.862339,0.6702597199462108
682.922604,0.6686530254229811
682.982869,0.6591000071996544
683.043134,0.6622712922294193
683.103398,0.6686530254229811
683.163663,0.6591000071996544
683.223928,0.6432640408986379
683.284193,0.6479122554853506
683.344458,0.6638626521988805
683.404723,0.6606837469444323
683.464988,0.6417220583197274
683.525253,0.6417220583197274
683.585518,0.6541556231140867
683.645783,0.6525875320805368
683.706048,0.6386555597875291
683.766313,0.6386555597875291
683.826578,0.6525875320805368
683.886843,0.6557209248437998
683.947108,0.6417220583197274
684.007373,0.6371246243014712
684.067638,0.6417220583197274
684.127903,0.640190173931377
684.188168,0.634080094820338
684.248433,0.6371246243014712
684.308698,0.6417220583197274
684.368963,0.6371246243014712
684.429228,0.6250210186320031
684.489493,0.6250210186320031
684.549758,0.6280220510458848
684.610023,0.6220281064781279
684.670288,0.6175717641411949
684.730553,0.6235227668086352
684.790818,0.6265228705781665
684.851083,0.6190557164055539
684.911348,0.614405589313569
684.971613,0.6250210186320031
685.031878,0.6325601272833978
685.092143,0.6220281064781279
685.152408,0.6085416024705395
685.212673,0.6114696237917702
685.272938,0.6190557164055539
685.333203,0.614405589313569
685.393467,0.6085416024705395
685.453732,0.614405589313569
685.513997,0.6190557164055539
685.574262,0.6129327839725722
685.634527,0.6100038563192053
685.694792,0.6205432344325511
685.755057,0.6250210186320031
685.815322,0.6160913690919047
685.875587,0.6085416024705395
685.935852,0.6160913690919047
685.996117,0.6220281064781279
686.056382,0.614405589313569
686.116647,0.6085416024705395
686.176912,0.6160913690919047
686.237177,0.6235227668086352
686.297442,0.6175717641411949
686.357707,0.6129327839725722
686.417972,0.6205432344325511
686.478237,0.6265228705781665
686.538502,0.6250210186320031
686.598767,0.6280220510458848
686.659032,0.6417220583197274
686.719297,0.6448097286802025
686.779562,0.6310438032945398
686.839827,0.6280220510458848
686.900092,0.6479122554853506
686.960357,0.6622712922294193
687.020622,0.651023199952976
687.080887,0.6417220583197274
687.141152,0.6541556231140867
687.201417,0.6654511814739664
687.261682,0.6557209248437998
687.321947,0.646359130567587
687.382212,0.6525875320805368
687.442477,0.6557209248437998
687.502742,0.6479122554853506
687.563007,0.6494626177208468
687.623272,0.6606837469444323
687.683536,0.6606837469444323
687.743801,0.6448097286802025
687.804066,0.6432640408986379
687.864331,0.6591000071996544
687.924596,0.6654511814739664
687.984861,0.6575266391062551
688.045126,0.6575266391062551
688.105391,0.6702597199462108
688.165656,0.6734779655496634
688.225921,0.6591000071996544
688.286186,0.6541556231140867
688.346451,0.6670501823430265
688.406716,0.6718702751672806
688.466981,0.6606837469444323
688.527246,0.6606837469444323
688.587511,0.6783445054217263
688.647776,0.683239378396919
688.708041,0.6670501823430265
688.768306,0.6591000071996544
688.828571,0.6702597199462108
688.888836,0.6734779655496634
688.949101,0.6591000071996544
689.009366,0.6541556231140867
689.069631,0.6670501823430265
689.129896,0.6734779655496634
689.190161,0.6654511814739664
689.250426,0.6670501823430265
689.310691,0.6848811222096098
689.370956,0.6914807266957649
689.431221,0.6783445054217263
689.491486,0.6702597199462108
689.551751,0.6783445054217263
689.612016,0.6783445054217263
689.672281,0.6638626521988805
689.732546,0.6638626521988805
689.792811,0.6816015700449367
689.853076,0.6898231628239717
689.913341,0.6783445054217263
689.973605,0.6734779655496634
690.03387,0.6848811222096098
690.094135,0.6898231628239717
690.1544,0.6783445054217263
690.214665,0.6767184306789213
690.27493,0.6914807266957649
690.335195,0.6948008647591702
690.39546,0.683239378396919
690.455725,0.6816015700449367
690.51599,0.699821483523935
690.576255,0.7085036982743704
690.63652,0.699821483523935
690.696785,0.6964703894628649
690.75705,0.7118628589192887
690.817315,0.7170211076309502
690.87758,0.7034278263103683
690.937845,0.6948008647591702
690.99811,0.7085036982743704
691.058375,0.7204710822627464
691.11864,0.7152808615946725
691.178905,0.7068053282577494
691.23917,0.713566245888708
691.299435,0.7239593750356218
691.3597,0.7292125687290453
691.419965,0.7309867099796659
691.48023,0.734503880644198
691.540495,0.734503880644198
691.60076,0.7292125687290453
691.661025,0.734503880644198
691.72129,0.7470075401434964
691.781555,0.7524279759222698
691.84182,0.7470075401434964
691.902085,0.7470075401434964
691.96235,0.7506243140400727
692.022615,0.7506243140400727
692.08288,0.7452243239147724
692.143145,0.7488025113436949
692.203409,0.7578877434647177
692.263674,0.7615571958594977
692.323939,0.7578877434647177
692.384204,0.7578877434647177
692.444469,0.7615571958594977
692.504734,0.7633871281699657
692.564999,0.767083206843572
692.625264,0.7745291365605206
692.685529,0.7820160612225335
692.745794,0.7782480307657129
692.806059,0.7782480307657129
692.866324,0.7896069412958283
692.926589,0.8011076070903074
692.986854,0.7991552873277282
693.047119,0.7896069412958283
693.107384,0.7858023352893118
693.167649,0.7915042738432757
693.227914,0.7991552873277282
693.288179,0.8030245440985001
693.348444,0.8069125345849786
693.408709,0.8088514504363247
693.468974,0.8088514504363247
693.529239,0.8127676529576325
693.589504,0.8206324134982523
693.649769,0.8186652572376042
693.710034,0.8049863163749772
693.770299,0.7972475868012254
693.830564,0.8088514504363247
693.890829,0.8206324134982523
693.951094,0.8226289751029447
694.011359,0.8226289751029447
694.071624,0.8305808530513136
694.131889,0.83660771346584
694.192154,0.8285981351042578
694.252419,0.8206324134982523
694.312684,0.8326099448180142
694.372949,0.8508580228426019
694.433214,0.8549776078820227
694.493478,0.8447285042477897
694.553743,0.838643142253956
694.614008,0.8427035867105999
694.674273,0.8488184120996842
694.734538,0.8529025345300837
694.794803,0.859117138647336
694.855068,0.8653510640446446
694.915333,0.8674304008043818
694.975598,0.8737159116880344
695.035863,0.8779461673850648
695.096128,0.8800557686957533
695.156393,0.8716302240486337
695.216658,0.869506038861762
695.276923,0.8779461673850648
695.337188,0.8885983014252438
695.397453,0.8907334985603319
695.457718,0.8864416289710567
695.517983,0.8843167199722809
695.578248,0.8864416289710567
695.638513,0.8864416289710567
695.698778,0.8885983014252438
695.759043,0.8907334985603319
695.819308,0.8929006129394214
695.879573,0.8929006129394214
695.939838,0.8971968385743043
696.000103,0.9080770928183647
696.060368,0.9146635374185089
696.120633,0.9102563644234322
696.180898,0.9059021327691267
696.241163,0.9059021327691267
696.301428,0.9102563644234322
696.361693,0.9080770928183647
696.421958,0.9059021327691267
696.482223,0.9102563644234322
696.542488,0.9146635374185089
696.602753,0.9146635374185089
696.663018,0.9124737144706087
696.723283,0.9124737144706087
696.783547,0.9168907062811089
696.843812,0.9190920485492667
696.904077,0.9168907062811089
696.964342,0.9146635374185089
697.024607,0.9102563644234322
697.084872,0.9080770928183647
697.145137,0.9124737144706087
697.205402,0.9212986759705495
697.265667,0.9235420011281996
697.325932,0.9190920485492667
697.386197,0.9168907062811089
697.446462,0.9212986759705495
697.506727,0.9212986759705495
697.566992,0.9168907062811089
697.627257,0.9146635374185089
697.687522,0.9212986759705495
697.747787,0.9257593123405123
697.808052,0.9235420011281996
697.868317,0.9279819470454289
697.928582,0.9392383482327522
697.988847,0.9415253557695866
698.049112,0.9324749416970268
698.109377,0.9257593123405123
698.169642,0.9302415456988831
698.229907,0.9369887530163612
698.290172,0.9347454806114387
698.350437,0.9324749416970268
698.410702,0.9392383482327522
698.470967,0.9460517570098231
698.531232,0.9460517570098231
698.591497,0.9483553549225233
698.651762,0.9506322399577007
698.712027,0.9460517570098231
698.772292,0.9324749416970268
698.832557,0.9257593123405123
698.892822,0.9392383482327522
698.953087,0.9529469911618352
699.013352,0.9483553549225233
699.073616,0.9392383482327522
699.133881,0.9437858428134617
699.194146,0.959859844971395
699.254411,0.9668151113498319
699.314676,0.9621633887140286
699.374941,0.9529469911618352
699.435206,0.9460517570098231
699.495471,0.9392383482327522
699.555736,0.9369887530163612
699.616001,0.9415253557695866
699.676266,0.9483553549225233
699.736531,0.9460517570098231
699.796796,0.9437858428134617
699.857061,0.9506322399577007
699.917326,0.9529469911618352
699.977591,0.9483553549225233
700.037856,0.9415253557695866
700.098121,0.9506322399577007
700.158386,0.9621633887140286
700.218651,0.9644734251468777
700.278916,0.959859844971395
700.339181,0.959859844971395
700.399446,0.9644734251468777
700.459711,0.9621633887140286
700.519976,0.9529469911618352
700.580241,0.9506322399577007
700.640506,0.9552349001531553
700.700771,0.9575283021336983
700.761036,0.9552349001531553
700.821301,0.9552349001531553
700.881566,0.959859844971395
700.941831,0.9668151113498319
701.002096,0.9668151113498319
701.062361,0.9621633887140286
701.122626,0.9552349001531553
701.182891,0.9506322399577007
701.243156,0.9529469911618352
701.30342,0.959859844971395
701.363685,0.959859844971395
701.42395,0.9575283021336983
701.484215,0.959859844971395
701.54448,0.9644734251468777
701.604745,0.9644734251468777
701.66501,0.9552349001531553
701.725275,0.9529469911618352
701.78554,0.959859844971395
701.845805,0.9691498840023008
701.90607,0.9668151113498319
701.966335,0.9644734251468777
702.0266,0.9644734251468777
702.086865,0.9691498840023008
702.14713,0.9668151113498319
702.207395,0.9621633887140286
702.26766,0.959859844971395
702.327925,0.959859844971395
702.38819,0.9621633887140286
702.448455,0.9644734251468777
702.50872,0.9668151113498319
702.568985,0.9691498840023008
702.62925,0.9691498840023008
702.689515,0.9761832051399714
702.74978,0.9808997659689284
702.810045,0.9761832051399714
702.87031,0.9668151113498319
702.930575,0.9691498840023008
702.99084,0.9761832051399714
703.051105,0.9761832051399714
703.11137,0.9714864089700184
703.171635,0.9738324623914856
703.2319,0.9808997659689284
703.292165,0.9808997659689284
703.35243,0.9691498840023008
703.412695,0.959859844971395
703.47296,0.9644734251468777
703.533225,0.9668151113498319
703.593489,0.9621633887140286
703.653754,0.9621633887140286
703.714019,0.9714864089700184
703.774284,0.9785406009071705
703.834549,0.9785406009071705
703.894814,0.9785406009071705
703.955079,0.9785406009071705
704.015344,0.9691498840023008
704.075609,0.9529469911618352
704.135874,0.9483553549225233
704.196139,0.9644734251468777
704.256404,0.9785406009071705
704.316669,0.9738324623914856
704.376934,0.9621633887140286
704.437199,0.9621633887140286
704.497464,0.9714864089700184
704.557729,0.9738324623914856
704.617994,0.9691498840023008
704.678259,0.9668151113498319
704.738524,0.9691498840023008
704.798789,0.9714864089700184
704.859054,0.9785406009071705
704.919319,0.9856420724195097
704.979584,0.9856420724195097
705.039849,1.0
705.100114,1.0
705.160379,1.0
705.220644,1.0
705.280909,1.0
705.341174,1.0
705.401439,1.0
705.461704,1.0
705.521969,1.0
705.582234,1.0
705.642499,1.0
705.702764,1.0
705.763029,1.0
705.823294,1.0
705.883558,1.0
705.943823,1.0
706.004088,1.0
706.064353,1.0
706.124618,1.0
706.184883,1.0
706.245148,1.0
706.305413,1.0
706.365678,1.0
706.425943,1.0
706.486208,1.0
706.546473,1.0
706.606738,1.0
706.667003,1.0
706.727268,1.0
706.787533,1.0
706.847798,1.0
706.908063,1.0
706.968328,1.0
707.028593,1.0
707.088858,1.0
707.149123,1.0
707.209388,1.0
707.269653,1.0
707.329918,1.0
707.390183,1.0
707.450448,1.0
707.510713,1.0
707.570978,1.0
707.631243,1.0
707.691508,1.0
707.751773,1.0
707.812038,1.0
707.872303,1.0
707.932568,1.0
707.992833,1.0
708.053098,1.0
708.113363,1.0
708.173627,1.0
708.233892,1.0
708.294157,1.0
708.354422,1.0
708.414687,1.0
708.474952,1.0
708.535217,1.0
708.595482,1.0
708.655747,1.0
708.716012,1.0
708.776277,1.0
708.836542,1.0
708.896807,1.0
708.957072,1.0
709.017337,1.0
709.077602,1.0
709.137867,1.0
709.198132,1.0
709.258397,1.0
709.318662,1.0
709.378927,1.0
709.439192,1.0
709.499457,1.0
709.559722,1.0
709.619987,1.0
709.680252,1.0
709.740517,1.0
709.800782,1.0
709.861047,1.0
709.921312,1.0
709.981577,1.0
710.041842,1.0
710.102107,1.0
710.162372,1.0
710.222637,1.0
710.282902,1.0
710.343167,1.0
710.403432,1.0
710.463696,1.0
710.523961,1.0
710.584226,1.0
710.644491,1.0
710.704756,1.0
710.765021,1.0
710.825286,1.0
710.885551,1.0
710.945816,1.0
711.006081,1.0
711.066346,1.0
711.126611,1.0
711.186876,1.0
711.247141,1.0
711.307406,1.0
711.367671,1.0
711.427936,1.0
711.488201,1.0
711.548466,1.0
711.608731,1.0
711.668996,1.0
711.729261,1.0
711.789526,1.0
711.849791,1.0
711.910056,1.0
711.970321,1.0
712.030586,1.0
712.090851,1.0
712.151116,1.0
712.211381,1.0
712.271646,1.0
712.331911,1.0
712.392176,1.0
712.452441,1.0
712.512706,1.0
712.572971,1.0
712.633236,1.0
712.6935,1.0
712.753765,1.0
712.81403,1.0
712.874295,1.0
712.93456,1.0
712.994825,1.0
713.05509,1.0
713.115355,1.0
713.17562,1.0
713.235885,1.0
713.29615,1.0
713.356415,1.0
713.41668,1.0
713.476945,1.0
713.53721,1.0
713.597475,1.0
713.65774,1.0
713.718005,1.0
713.77827,1.0
713.838535,1.0
713.8988,1.0
713.959065,1.0
714.01933,1.0
714.079595,1.0
714.13986,1.0
714.200125,1.0
714.26039,1.0
714.320655,1.0
714.38092,1.0
714.441185,1.0
714.50145,1.0
714.561715,1.0
714.62198,1.0
714.682245,1.0
714.74251,1.0
714.802775,1.0
714.86304,1.0
714.923305,1.0
714.983569,1.0
715.043834,1.0
715.104099,1.0
715.164364,1.0
715.224629,1.0
715.284894,1.0
715.345159,1.0
715.405424,1.0
715.465689,1.0
715.525954,1.0
715.586219,1.0
715.646484,1.0
715.706749,1.0
715.767014,1.0
715.827279,1.0
715.887544,1.0
715.947809,1.0
716.008074,1.0
716.068339,1.0
716.128604,1.0
716.188869,1.0
716.249134,1.0
716.309399,1.0
716.369664,1.0
716.429929,1.0
716.490194,1.0
716.550459,1.0
716.610724,1.0
716.670989,1.0
716.731254,1.0
716.791519,1.0
716.851784,1.0
716.912049,1.0
716.972314,1.0
717.032579,1.0
717.092844,1.0
717.153109,1.0
717.213374,1.0
717.273638,1.0
717.333903,1.0
717.394168,1.0
717.454433,1.0
717.514698,1.0
717.574963,1.0
717.635228,1.0
717.695493,1.0
717.755758,1.0
717.816023,1.0
717.876288,1.0
717.936553,1.0
717.996818,1.0
718.057083,1.0
718.117348,1.0
718.177613,1.0
718.237878,1.0
718.298143,1.0
718.358408,1.0
718.418673,1.0
718.478938,1.0
718.539203,1.0
718.599468,1.0
718.659733,1.0
718.719998,1.0
718.780263,1.0
718.840528,1.0
718.900793,1.0
718.961058,1.0
719.021323,1.0
719.081588,1.0
719.141853,1.0
719.202118,1.0
719.262383,1.0
719.322648,1.0
719.382913,1.0
719.443178,1.0
719.503443,1.0
719.563707,1.0
719.623972,1.0
719.684237,1.0
719.744502,1.0
719.804767,1.0
719.865032,1.0
719.925297,1.0
719.985562,1.0
720.045827,1.0
720.106092,1.0
720.166357,1.0
720.226622,1.0
720.286887,1.0
720.347152,1.0
720.407417,1.0
720.467682,1.0
720.527947,1.0
720.588212,1.0
720.648477,1.0
720.708742,1.0
720.769007,1.0
720.829272,1.0
720.889537,1.0
720.949802,1.0
721.010067,1.0
721.070332,1.0
721.130597,1.0
721.190862,1.0
721.251127,1.0
721.311392,1.0
721.371657,1.0
721.431922,1.0
721.492187,1.0
721.552452,1.0
721.612717,1.0
721.672982,1.0
721.733247,1.0
721.793511,1.0
721.853776,1.0
721.914041,1.0
721.974306,1.0
722.034571,1.0
722.094836,1.0
722.155101,1.0
